original,correction
ඔක්කාරය,ඔක්කාරය
ඔපය,ඔපය
ඔබටජය,ඔබට ජය
ඔබතුමිය,ඔබතුමිය
ඔය,ඔය
ඔවුන්ටය,ඔවුන්ට ය
ඔසරිය,ඔසරිය
ඔස්සේය,ඔස්සේ ය
ඔහිය,ඔහිය
ඔහුය,ඔහු ය
ඕනය,ඕන ය
ඕනෑය,ඕනෑ ය
ඕපාදූපය,ඕපාදූපය
ඖෂධමය,ඖෂධමය
ඖෂධය,ඖෂධය
ඖෂධීය,ඖෂධීය
කටයුතුය,කටයුතු ය
කට්ටලය,කට්ටලය
කට්ටිය,කට්ටිය
කඨිනය,කඨිනය
කඩිමුඩියේමය,කඩිමුඩියේ ම ය
කණ්ඩායමේය,කණ්ඩායමේ ය
කණ්ණාඩිය,කණ්ණාඩිය
කණ්නාඩිය,කණ්ණාඩිය
කතන්දරකාරය,කතන්දරකාරයා
කතන්දරය,කතන්දරය
කතාන්දරමය,කතාන්දරමය
කතාන්දරය,කතාන්දරය
කතාය,කතා ය
කතාවිය,කතා විය
කතිකාචාර්ය,කථිකාචාර්ය
කථනය,කථනය
කථාන්දරය,කතාන්දරය
කථිකත්වය,කථිකත්වය
කථිකාචාර්ය,කථිකාචාර්ය
කථීකාචාර්ය,කථිකාචාර්ය
කදම්බය,කදම්බය
කදම්භය,කදම්බය
කනගාටුදායකය,කණගාටුදායක ය
කන්ටේනරය,කන්ටේනරය
කන්නාඩිය,කණ්ණාඩිය
කඳුගැටය,කඳුගැටය
කඳුවැටිය,කඳුවැටිය
කබාය,කබාය
කම්පනය,කම්පනය
කඹුරුපිටිය,කඹුරුපිටිය
කය,කය
කයිය,කයිය
කරගත්තේය,කරගත්තේ ය
කරගම්පිටිය,කරගම්පිටිය
කරගැනීමය,කරගැනීම ය
කරගෙනය,කරගෙන ය
කරණීය,කරණීය
කරනවාය,කරනවා ය
කරන්ටය,කරන්ට ය
කරන්නටය,කරන්නට ය
කරන්නය,කරන්න ය
කරන්නීය,කරන්නී ය
කරන්නෙහිය,කරන්නෙහි ය
කරන්නේය,කරන්නේ ය
කරන්නෝය,කරන්නෝ ය
කරය,කර ය
කරවීය,කරවී ය
කරළිය,කරළිය
කර්තව්‍ය,කර්තව්‍යය
කර්තව්‍යය,කර්තව්‍යය
කර්මක්ෂය,කර්මක්ෂය
කර්මණ්‍ය,කර්මණ්‍ය
කර්මය,කර්මය
කර්මයෝය,කර්මයෝ ය
කර්මවාදය,කර්මවාදය
කර්මාදිය,කර්මාදිය
කර්මාන්තය,කර්මාන්තය
කරාපිටිය,කරාපිටිය
කරිය,කරිය
කරුණාභරිතවය,කරුණාභරිත ව ය
කරුණුමය,කරුණු ම ය
කරුණුය,කරුණු ය
කරුමය,කරුමය
කලංසූරිය,කලංසූරිය
කලපුවේදීය,කලපුවේ දී ය
කලබගෑනිය,කලබගෑනිය
කලයුතුය,කළ යුතු ය
කල්ගිය,කල් ගිය
කල්ගෙවීය,කල් ගෙවී ය
කල්පනාලෝකවාදය,කල්පනාලෝකවාදය
කල්පය,කල්පය
කල්පිටිය,කල්පිටිය
කල්හිය,කල්හි ය
කලාංගය,කලාංගය
කලාඔය,කලාඔය
කලාපය,කලාපය
කලාපවලය,කලාපවල ය
කලාපීය,කලාපීය
කලාය,කළා ය
කලායතනය,කලායතනය
කලාවටය,කලාවට ය
කලුරිය,කලුරිය
කලූරිය,කලුරිය
කලේය,කළේ ය
කලෝය,කළෝ ය
කවය,කවය
කවිත්වය,කවිත්වය
කවිය,කවිය
කවුන්ටරය,කවුන්ටරය
කෂාය,කෂාය
කස්ටිය,කස්ටිය
කසාය,කසාය
කළමණාකරණය,කළමනාකරණය
කළමණාකරනය,කළමනාකරණය
කළමනාකරණය,කළමනාකරණය
කළයුතුමය,කළ යුතු ම ය
කළහැකිය,කළ හැකි ය
කළාපය,කලාපය
කළාය,කළා ය
කළාහුය,කළාහු ය
කළුඅප්පුය,කළුඅප්පු ය
කළුරිය,කලුරිය
කළේය,කළේ ය
කළෝය,කළෝ ය
ක්ලාන්තය,ක්ලාන්තය
ක්ලෝනිකරණය,ක්ලෝනීකරණය
ක්ෂත්‍රිය,ක්ෂත්‍රිය
ක්ෂය,ක්ෂය
ක්ෂයරෝගය,ක්ෂයරෝගය
ක්ෂේත්‍රය,ක්ෂේත්‍රය
ක්‍රමය,ක්‍රමය
ක්‍රමවේදය,ක්‍රමවේදය
ක්‍රමානුකූලවය,ක්‍රමානුකූල ව ය
ක්‍රමෝපාය,ක්‍රමෝපාය
ක්‍රියාකලාපය,ක්‍රියාකලාපය
ක්‍රියාකාරිත්වය,ක්‍රියාකාරීත්වය
ක්‍රියාකාරීත්වය,ක්‍රියාකාරීත්වය
ක්‍රියාත්මකය,ක්‍රියාත්මක ය
ක්‍රියාදාමය,ක්‍රියාදාමය
ක්‍රියාඵලය,ක්‍රියාඵලය
ක්‍රියාමාර්ගය,ක්‍රියාමාර්ගය
ක්‍රියාය,ක්‍රියා ය
ක්‍රියාවලිය,ක්‍රියාවලිය
ක්‍රියාවලියෝය,ක්‍රියාවලියෝ ය
ක්‍රියාශූරත්වය,ක්‍රියාශූරත්වය
ක්‍රෝධය,ක්‍රෝධය
කාන්තාරය,කාන්තාරය
කාන්සිය,කාන්සිය
කාමමිථ්‍යාචාරය,කාමමිථ්‍යාචාරය
කාමය,කාමය
කාමරය,කාමරය
කාමුකත්වය,කාමුකත්වය
කාය,කාය
කායගතාසතිය,කායගතාසතිය
කාරකත්වය,කාරකත්වය
කාරකය,කාරකය
කාරණය,කාරණය
කාරනය,කාරණය
කාරය,කාරය
කාර්මිකවෛද්‍ය,කාර්මික වෛද්‍ය
කාර්මීකරණය,කාර්මීකරණය
කාර්ය,කාර්ය
කාර්යංශය,කාර්යාංශය
කාර්යබහුලත්වය,කාර්ය බහුලත්වය
කාර්යභාරය,කාර්යභාරය
කාර්යමණ්ඩලය,කාර්ය මණ්ඩලය
කාර්යය,කාර්යය
කාර්යාංශය,කාර්යාංශය
කාර්යාලය,කාර්යාලය
කාර්යාලයකය,කාර්යාලයක ය
කාර්යාලීය,කාර්යාලීය
කාරිය,කාරිය
කාරුණිකත්වය,කාරුණිකත්වය
කාලගුණය,කාලගුණය
කාලපරිච්ඡේදය,කාල පරිච්ඡේදය
කාලය,කාලය
කාලයකය,කාලයක ය
කාලයේදීය,කාලයේ දී ය
කාලයේය,කාලයේ ය
කාලාන්තරය,කාලාන්තරය
කාලෝචිතය,කාලෝචිත ය
කාව්‍ය,කාව්‍ය
කාව්‍යකරණය,කාව්‍යකරණය
කාව්‍යමය,කාව්‍යමය
කාව්‍යය,කාව්‍යය
කාශ්මීරය,කාශ්මීරය
කාශ්‍යපය,කාශ්‍යපය
කාළය,කාලය
කැටගරිය,කැටගරිය
කැටගොරිය,කැටගොරිය
කැඳවිය,කැඳවිය
කැපිය,කැපිය
කැමතිය,කැමති ය
කැලණිය,කැලණිය
කැලය,කැලය
කැළය,කැලය
කිකිළිය,කිකිළිය
කින්ඩිය,කින්ඩිය
කිඹුලාය,කිඹුලා ය
කිඹුලිය,කිඹුලිය
කිය,කිය
කියකිය,කියකිය
කියන්නීය,කියන්නී ය
කියන්නේය,කියන්නේ ය
කියලාය,කියලා ය
කියවනය,කියවනය
කියවිය,කියවිය
කියවීමය,කියවීම ය
කියවෙන්නේය,කියවෙන්නේ ය
කියාපෑවේය,කියා පෑවේ ය
කියාය,කියා ය
කියැවිය,කියැවිය
කිරිඳිඔය,කිරිඳිඔය
කිරිමටය,කිරීමට ය
කිරිල්ලිය,කිරිල්ලිය
කිරීමටය,කිරීමට ය
කිරීමය,කිරීම ය
කිරීමාදිය,කිරීමාදිය
කිරීමේක්‍රමය,කිරීමේ ක්‍රමය
කිරීමේක්‍රමවේදය,කිරීමේ ක්‍රමවේදය
කිරීමේකාර්යය,කිරීමේ කාර්යය
කිලිනොච්චිය,කිලිනොච්චිය
කිහිපය,කිහිපය
කිියාය,කිියා ය
කීපය,කීපය
කීමය,කීම ය
කීය,කීය
කීයේය,කීයේ ය
කීර්තිය,කීර්තිය
කීවාය,කීවා ය
කීවේය,කීවේ ය
කුට්ටිය,කුට්ටිය
කුටිය,කුටිය
කුටියේය,කුටියේ ය
කුටීරය,කුටීරය
කුඩය,කුඩය
කුඩාය,කුඩා ය
කුණුහරපය,කුණුහරපය
කුතුහලය,කුතුහලය
කුමණ්ත්‍රණය,කුමන්ත්‍රණය
කුමන්ත්‍රණය,කුමන්ත්‍රණය
කුමන්ත්‍රනය,කුමන්ත්‍රණය
කුමරිය,කුමරිය
කුමාරය,කුමාරයා
කුමාරයකුටය,කුමාරයෙකුට ය
කුමාරිය,කුමාරිය
